Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1743,CA-2017-116946,19-12-17,23-12-17,Standard Class,TS-21505,Tony Sayre,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
1744,CA-2017-116946,19-12-17,23-12-17,Standard Class,TS-21505,Tony Sayre,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324
1745,CA-2017-121741,26-12-17,26-12-17,Same Day,YC-21895,Yoseph Carroll,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0,37.534
1746,CA-2017-169691,15-06-17,18-06-17,First Class,Dp-13240,Dean percer,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0,22.2
1747,CA-2017-169691,15-06-17,18-06-17,First Class,Dp-13240,Dean percer,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0,22.8285
1748,CA-2017-169691,15-06-17,18-06-17,First Class,Dp-13240,Dean percer,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906
1749,CA-2017-105487,08-10-17,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091
1750,CA-2017-105487,08-10-17,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
1751,CA-2017-105487,08-10-17,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0,115.1808
1752,CA-2017-105487,08-10-17,14-10-17,Standard Class,CS-12250,Chris Selesnick,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0,0.4068
1753,CA-2017-148999,30-01-17,04-02-17,Standard Class,EB-13870,Emily Burns,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
1754,CA-2017-134495,01-04-17,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943
1755,CA-2017-134495,01-04-17,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358
1756,CA-2017-134495,01-04-17,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,3,0.2,1.8207
1757,CA-2017-134495,01-04-17,04-04-17,Second Class,BF-11020,Barry Französisch,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058
1758,CA-2017-164098,26-01-17,27-01-17,First Class,CG-12520,Claire Gute,Texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816
1759,CA-2017-117821,12-06-17,16-06-17,Standard Class,HG-15025,Hunter Glantz,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176
1760,CA-2017-164378,15-07-17,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2,0,1.9024
1761,CA-2017-164378,15-07-17,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3,0,3.6018
1762,CA-2017-164378,15-07-17,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
1763,CA-2017-164378,15-07-17,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528
1764,CA-2017-164378,15-07-17,18-07-17,Second Class,MM-18055,Michelle Moray,New York,10024,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0,4.3904
1765,CA-2017-127782,02-11-17,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.6624
1766,CA-2017-127782,02-11-17,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3,0.2,1.2585
1767,CA-2017-127782,02-11-17,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782
1768,CA-2017-127782,02-11-17,06-11-17,Standard Class,TH-21115,Thea Hudgings,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16
1769,US-2017-152569,15-05-17,20-05-17,Standard Class,JD-16015,Joy Daniels,Illinois,60653,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2,0.2,19.1376
1770,US-2017-152569,15-05-17,20-05-17,Standard Class,JD-16015,Joy Daniels,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475
1771,CA-2017-117667,04-12-17,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10,0.3,-10.284
1772,CA-2017-117667,04-12-17,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846
1773,CA-2017-117667,04-12-17,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806
1774,CA-2017-117667,04-12-17,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5,0.2,8.671
1775,CA-2017-117667,04-12-17,09-12-17,Standard Class,MS-17980,Michael Stewart,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.7964
1776,CA-2017-154501,30-04-17,05-05-17,Standard Class,EA-14035,Erin Ashbrook,California,90008,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0,4.0098
1777,CA-2017-166933,24-04-17,28-04-17,Standard Class,MG-17890,Michael Granlund,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516
1778,CA-2017-136609,06-08-17,11-08-17,Standard Class,TB-21355,Todd Boyes,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536
1779,CA-2017-160885,02-12-17,06-12-17,Standard Class,JK-16090,Juliana Krohn,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0,743.988
1780,US-2017-150595,22-05-17,26-05-17,Standard Class,LE-16810,Laurel Elliston,Illinois,60653,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
1781,US-2017-150595,22-05-17,26-05-17,Standard Class,LE-16810,Laurel Elliston,Illinois,60653,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,0.8,-2.6268
1782,US-2017-150595,22-05-17,26-05-17,Standard Class,LE-16810,Laurel Elliston,Illinois,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3,0.2,2.5137
1783,CA-2017-102967,22-09-17,26-09-17,Standard Class,MG-17890,Michael Granlund,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524
1784,CA-2017-151008,07-09-17,08-09-17,First Class,JM-16195,Justin MacKendrick,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0,10.5672
1785,CA-2017-151008,07-09-17,08-09-17,First Class,JM-16195,Justin MacKendrick,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46
1786,CA-2017-116113,02-10-17,06-10-17,Second Class,JW-15220,Jane Waco,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0,3.4544
1787,CA-2017-133263,31-03-17,02-04-17,Second Class,JE-15610,Jim Epp,Georgia,30318,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1,0,17.27
1788,CA-2017-133263,31-03-17,02-04-17,Second Class,JE-15610,Jim Epp,Georgia,30318,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0,1439.976
1789,CA-2017-133263,31-03-17,02-04-17,Second Class,JE-15610,Jim Epp,Georgia,30318,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0,30.7776
1790,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,4,0.2,2.1888
1791,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994
1792,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86
1793,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648
1794,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
1795,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3,0.2,5.6376
1796,CA-2017-157966,13-03-17,13-03-17,Same Day,SU-20665,Stephanie Ulpright,Illinois,60610,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015
1797,CA-2017-137498,09-09-17,14-09-17,Second Class,LC-17050,Liz Carlisle,California,90004,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
1798,CA-2017-137498,09-09-17,14-09-17,Second Class,LC-17050,Liz Carlisle,California,90004,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245
1799,CA-2017-137498,09-09-17,14-09-17,Second Class,LC-17050,Liz Carlisle,California,90004,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0,22.8096
1800,CA-2017-163818,04-10-17,08-10-17,Standard Class,PS-18970,Paul Stevenson,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0,8.5914
1801,CA-2017-105333,30-11-17,04-12-17,Standard Class,VP-21730,Victor Preis,New York,10011,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0,1.6712
1802,CA-2017-105333,30-11-17,04-12-17,Standard Class,VP-21730,Victor Preis,New York,10011,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06,3,0,163.818
1803,CA-2017-105333,30-11-17,04-12-17,Standard Class,VP-21730,Victor Preis,New York,10011,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0,5.3898
1804,US-2017-108014,19-11-17,25-11-17,Standard Class,JH-15430,Jennifer Halladay,Ohio,44105,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913,7,0.7,-45.9333
1805,CA-2017-160325,24-09-17,24-09-17,Same Day,BP-11095,Bart Pistole,Massachusetts,1841,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0,109.7544
1806,CA-2017-160325,24-09-17,24-09-17,Same Day,BP-11095,Bart Pistole,Massachusetts,1841,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
1807,CA-2017-151176,13-02-17,20-02-17,Standard Class,SV-20785,Stewart Visinsky,Maryland,21215,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0,6.5052
1808,CA-2017-151176,13-02-17,20-02-17,Standard Class,SV-20785,Stewart Visinsky,Maryland,21215,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846
1809,CA-2017-105193,25-03-17,31-03-17,Standard Class,JL-15835,John Lee,New York,10024,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5,0,2.9835
1810,CA-2017-117198,31-08-17,05-09-17,Standard Class,BG-11035,Barry Gonzalez,Louisiana,71203,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767
1811,CA-2017-121027,18-08-17,22-08-17,Standard Class,HW-14935,Helen Wasserman,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316
1812,CA-2017-121027,18-08-17,22-08-17,Standard Class,HW-14935,Helen Wasserman,Washington,98105,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0,224.424
1813,CA-2017-125745,30-06-17,04-07-17,Standard Class,DV-13045,Darrin Van Huff,Tennessee,38109,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
1814,CA-2017-148810,26-06-17,01-07-17,Standard Class,DR-12880,Dan Reichenbach,Florida,33180,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.872,6,0.2,4.6818
1815,CA-2017-148810,26-06-17,01-07-17,Standard Class,DR-12880,Dan Reichenbach,Florida,33180,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776
1816,CA-2017-123022,03-09-17,08-09-17,Standard Class,SC-20050,Sample Company A,California,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,0.2,28.896
1817,CA-2017-123022,03-09-17,08-09-17,Standard Class,SC-20050,Sample Company A,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0,85.491
1818,CA-2017-113208,26-03-17,02-04-17,Standard Class,ML-18040,Michelle Lonsdale,Michigan,48126,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0,23.1192
1819,CA-2017-106355,02-04-17,05-04-17,First Class,AT-10435,Alyssa Tate,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,4,0,2.8912
1820,CA-2017-120719,23-03-17,26-03-17,First Class,SJ-20125,Sanjit Jacobs,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5,0.2,11.297
1821,CA-2017-127117,14-04-17,19-04-17,Standard Class,HM-14860,Harry Marie,New Jersey,7960,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0,20.1015
1822,CA-2017-168179,02-11-17,07-11-17,Standard Class,JB-16000,Joy Bell-,Utah,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312
1823,CA-2017-142342,17-07-17,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.4,5,0,15.552
1824,CA-2017-142342,17-07-17,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0,28.95
1825,CA-2017-142342,17-07-17,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0
1826,CA-2017-142342,17-07-17,19-07-17,Second Class,AJ-10795,Anthony Johnson,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735
1827,CA-2017-109099,06-10-17,11-10-17,Standard Class,MM-18280,Muhammed MacIntyre,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0,20.0851
1828,CA-2017-127922,27-10-17,03-11-17,Standard Class,SH-19975,Sally Hughsby,Texas,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,5.544
1829,CA-2017-127922,27-10-17,03-11-17,Standard Class,SH-19975,Sally Hughsby,Texas,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64
1830,CA-2017-126123,14-10-17,18-10-17,Standard Class,AG-10765,Anthony Garverick,Illinois,60623,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,-42.4638
1831,CA-2017-126123,14-10-17,18-10-17,Standard Class,AG-10765,Anthony Garverick,Illinois,60623,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,0.8,-23.548
1832,CA-2017-148320,03-11-17,08-11-17,Standard Class,PG-18895,Paul Gonzalez,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6,0,17.5812
1833,CA-2017-136000,22-09-17,25-09-17,Second Class,SC-20440,Shaun Chance,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638
1834,CA-2017-115805,31-07-17,31-07-17,Same Day,KW-16435,Katrina Willman,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391
1835,CA-2017-116939,25-09-17,29-09-17,Standard Class,AG-10900,Arthur Gainer,Virginia,23223,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,0,47.9385
1836,CA-2017-126550,29-03-17,02-04-17,Second Class,RD-19720,Roger Demir,Indiana,47905,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,0,21.164
1837,CA-2017-117324,08-12-17,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3,0,32.0598
1838,CA-2017-117324,08-12-17,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13
1839,CA-2017-117324,08-12-17,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876
1840,CA-2017-117324,08-12-17,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0,41.3928
1841,CA-2017-117324,08-12-17,13-12-17,Standard Class,JP-15520,Jeremy Pistek,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52,4,0,12.6592
1842,CA-2017-143574,29-06-17,02-07-17,First Class,DR-12880,Dan Reichenbach,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0,185.2578
1843,CA-2017-143574,29-06-17,02-07-17,First Class,DR-12880,Dan Reichenbach,Connecticut,6460,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,30.69,3,0,7.9794
1844,CA-2017-143574,29-06-17,02-07-17,First Class,DR-12880,Dan Reichenbach,Connecticut,6460,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0,8.5544
1845,US-2017-147886,28-03-17,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0,6.3504
1846,US-2017-147886,28-03-17,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1,0,10.0624
1847,US-2017-147886,28-03-17,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272
1848,US-2017-147886,28-03-17,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,4,0,12.8256
1849,US-2017-147886,28-03-17,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,20.04,3,0,9.6192
1850,US-2017-147886,28-03-17,31-03-17,First Class,DH-13075,Dave Hallsten,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0,7.9548
